#SOCIAL
VictFound   $n spams you.  Cant scroll back?  Too bad.~
CharAuto    You spam yourself.~
OthersAuto  Spam spam spam spam...spam spam spam spam~
End

#SOCIAL
Name        spank~
CharNoArg   Spank whom?~
CharFound   You spank $M playfully.~
OthersFound $n spanks $N playfully.~
VictFound   $n spanks you playfully.  OUCH!~
CharAuto    You spank yourself.  Kinky!~
OthersAuto  $n spanks $mself.  Kinky!~
End

#SOCIAL
Name        spin~
CharNoArg   You twirl in a graceful pirouette.~
OthersNoArg $n twirls in a graceful pirouette.~
CharFound   You spin $M on one finger.~
OthersFound $n spins $N on $s finger.~
VictFound   $n spins you around on $s finger.~
CharAuto    You spin yourself around and around and around....~
OthersAuto  $n spins $mself around and around and around...~
End

#SOCIAL
Name        spit~
CharNoArg   You spit in disgust.~
OthersNoArg $n spits in disgust.~
CharFound   You spit in disgust at $N~
OthersFound $n spits in disgust at $N~
VictFound   $n spits in disgust at you.~
End

#SOCIAL
Name        squeak~
CharNoArg   You squeak like a mouse.~
OthersNoArg $n squeaks like a mouse.~
CharFound   You squeak at $M.~
OthersFound $n squeaks at $N.  Is $e a man or a mouse?~
VictFound   $n squeaks at you.  Is $e a man or a mouse?~
CharAuto    You squeak at yourself like a mouse.~
OthersAuto  $n squeaks at $mself like a mouse.~
End

#SOCIAL
Name        squeal~
CharNoArg   You squeal with delight.~
OthersNoArg $n squeals with delight.~
CharFound   You squeal at $M.~
OthersFound $n squeals at $N.  Wonder why?~
VictFound   $n squeals at you.  You must be doing something good.~
CharAuto    You squeal at yourself.~
OthersAuto  $n squeals at $mself.~
End

#SOCIAL
Name        squeeze~
CharNoArg   Where, what, how, whom?~
CharFound   You squeeze $M fondly.~
OthersFound $n squeezes $N fondly.~
VictFound   $n squeezes you fondly.~
CharAuto    You squeeze yourself - try to relax a little!~
OthersAuto  $n squeezes $mself.~
End

#SOCIAL
Name        squirm~
CharNoArg   You squirm guiltily.~
OthersNoArg $n squirms guiltily.  Looks like $e did it.~
CharFound   You squirm in front of $M.~
OthersFound $n squirms in front of $N.~
VictFound   $n squirms in front of you.  You make $m nervous.~
CharAuto    You squirm and squirm and squirm....~
OthersAuto  $n squirms and squirms and squirm.....~
End

#SOCIAL
Name        squish~
CharNoArg   You squish your toes into the sand.~
OthersNoArg $n squishes $s toes into the sand.~
CharFound   You squish $M between your legs.~
OthersFound $n squishes $N between $s legs.~
VictFound   $n squishes you between $s legs.~
CharAuto    You squish yourself.~
OthersAuto  $n squishes $mself.  OUCH.~
End

#SOCIAL
Name        stare~
CharNoArg   You stare at the sky.~
OthersNoArg $n stares at the sky.~
CharFound   You stare dreamily at $N, completely lost in $S eyes..~
OthersFound $n stares dreamily at $N.~
VictFound   $n stares dreamily at you, completely lost in your eyes.~
CharAuto    You stare dreamily at yourself - enough narcissism for now.~
OthersAuto  $n stares dreamily at $mself - NARCISSIST!~
End

#SOCIAL
Name        stomp~
CharNoArg   You stomp your foot in frustration.~
OthersNoArg $n stomps $s foot in anger.~
CharAuto    You stomp your foot, hard!~
OthersAuto  $n stomps his foot in frustration.~
End

#SOCIAL
Name        stretch~
CharNoArg   You stretch and relax your sore muscles.~
OthersNoArg $n stretches luxuriously.  Makes you want to, doesn't it?~
CharFound   You stretch and relax your sore muscles.~
OthersFound $n stretches luxuriously.  Makes you want to, doesn't it?~
VictFound   $n stretches luxuriously.  Makes you want to, doesn't it?~
CharAuto    You stretch and relax your sore muscles.~
OthersAuto  $n stretches luxuriously.  Makes you want to, doesn't it?~
End

#SOCIAL
Name        strut~
CharNoArg   Strut your stuff.~
OthersNoArg $n struts proudly.~
CharFound   You strut to get $S attention.~
OthersFound $n struts, hoping to get $N's attention.~
VictFound   $n struts, hoping to get your attention.~
CharAuto    You strut to yourself, lost in your own world.~
OthersAuto  $n struts to $mself, lost in $s own world.~
End

#SOCIAL
Name        suffer~
CharNoArg   No xp again?  You suffer at the hands of fate.~
OthersNoArg $n is suffering.  Looks like $e can't seem to level.~
CharFound   You tell $M how you suffer whenever you're away from $M.~
OthersFound $n tells $N that $e suffers whenever they're apart.~
VictFound   $n tells you that $e suffers whenever you're apart.~
CharAuto    No xp again?  You suffer at the hands of fate.~
OthersAuto  $n is suffering.  Looks like $e can't seem to level.~
End

#SOCIAL
Name        sulk~
CharNoArg   You sulk.~
OthersNoArg $n sulks in the corner.~
End

#SOCIAL
Name        swoon~
CharNoArg   You swoon in ecstacy.~
OthersNoArg $n swoons in ecstacy.~
CharFound   You swoon in ecstacy at the thought of $M.~
OthersFound $n swoons in ecstacy at the thought of $N.~
VictFound   $n swoons in ecstacy as $e thinks of you.~
CharAuto    You swoon in ecstacy.~
OthersAuto  $n swoons in ecstacy.~
End

#SOCIAL
Name        tackle~
CharNoArg   You can't tackle the AIR!~
CharFound   You run over to $M and bring $M down!~
OthersFound $n runs over to $N and tackles $M to the ground!~
VictFound   $n runs over to you and tackles you to the ground!~
CharAuto    You wrap your arms around yourself, and throw yourself to the ground.~
OthersAuto  $n wraps $s arms around $mself and brings $mself down!?~
End

#SOCIAL
Name        tag~
CharNoArg   You shout, "Enough killing!  Let's play some tag!"~
OthersNoArg $n says, "Enough killing!  Let's play some tag!"~
CharFound   You slap $N on the back and scream, "You're it slowpoke!"~
OthersFound $n slaps $N on the back and screams, "You're it slowpoke!"~
VictFound   $n slaps you on the back and screams, "You're it slowpoke!"~
CharAuto    You dodges your left hand, but are led directly into your right!  Fool!~
OthersAuto  $n dodges $s left hand, but is led directly into $s right!  Fool!~
End

#SOCIAL
Name        tap~
CharNoArg   You tap your foot impatiently.~
OthersNoArg $n taps $s foot impatiently.~
CharFound   You tap your foot impatiently.  Will $E ever be ready?~
OthersFound $n taps $s foot impatiently as $e waits for $N.~
VictFound   $n taps $s foot impatiently as $e waits for you.~
CharAuto    You tap yourself on the head.  Ouch!~
OthersAuto  $n taps $mself on the head.~
End

#SOCIAL
Name        tease~
CharNoArg   You tease.~
CharFound   YOu tease $M, driving $M mad with desire.~
OthersFound $n teases $N, getting a definite reaction.~
VictFound   $n teases you, making you lose all thought of what you were doing.~
End

#SOCIAL
Name        tender~
CharNoArg   You will enjoy it more if you choose someone to kiss.~
CharFound   You give $M a soft, tender kiss.~
OthersFound $n gives $N a soft, tender kiss.~
VictFound   $n gives you a soft, tender kiss.~
CharAuto    You'd better not, people may start to talk!~
End

#SOCIAL
Name        thank~
CharNoArg   Thank you too.~
CharFound   You thank $N heartily.~
OthersFound $n thanks $N heartily.~
VictFound   $n thanks you heartily.~
CharAuto    You thank yourself since nobody else wants to !~
OthersAuto  $n thanks $mself since you won't.~
End

#SOCIAL
Name        throttle~
CharNoArg   Whom do you want to throttle?~
CharFound   You throttle $M till $E is blue in the face.~
OthersFound $n throttles $N about the neck, until $E passes out.  THUNK!~
VictFound   $n throttles you about the neck until you pass out.  THUNK!~
CharAuto    That might hurt!  Better not do it!~
OthersAuto  $n is getting a crazy look in $s eye again.~
End

#SOCIAL
Name        tickle~
CharNoArg   Whom do you want to tickle?~
CharFound   You tickle $N.~
OthersFound $n tickles $N.~
VictFound   $n tickles you - hee hee hee.~
CharAuto    You tickle yourself, how funny!~
OthersAuto  $n tickles $mself.~
End

#SOCIAL
Name        tie~
CharNoArg   You straighten your tie and smooth your hair down.~
OthersNoArg $n checks $s tie, wonder who their meeting.~
CharFound   You catch $M and quickly tie $M, hands and feet to the nearest bedposts.~
OthersFound $n ties $N down tight.  Perhaps you should leave unless you have the ball gag.~
VictFound   $n ties you to the bed, struggling is of no use, they will have their way.~
CharAuto    You check your tie in the mirror.~
OthersAuto  $n straightens their tie.~
End

#SOCIAL
Name        tongue~
CharNoArg   You stick your tongue out.~
OthersNoArg $n sticks $s tongue out.  Think it'll catch flies?~
CharFound   You slowly run your tongue over $N's body.~
OthersFound $n sticks $s tongue out at $N.  How childish.~
VictFound   $n runs $s tongue over your soft sensitive skin.~
CharAuto    You stick your tongue out like a three year old.~
OthersAuto  $n sticks $s tongue out like a fool.~
End

#SOCIAL
Name        torture~
CharNoArg   You have to torture someone!~
CharFound   You torture $M with rusty weapons, Mwaahhhhh!!~
OthersFound $n tortures $N with rusty weapons, $E must have been REAL bad!~
VictFound   $n tortures you with rusty weapons!  What did you DO!?!~
CharAuto    You torture yourself with rusty weapons.  Was it good for you?~
OthersAuto  $n tortures $mself with rusty weapons.  Looks like $e enjoys it!?~
End

#SOCIAL
Name        tummy~
CharNoArg   You rub your tummy and wish you'd bought a pie at the bakery.~
OthersNoArg $n rubs $s tummy and wishes $e'd bought a pie at the bakery.~
CharFound   You rub your tummy and ask $M for some food.~
OthersFound $n rubs $s tummy and asks $N for some food.~
VictFound   $n rubs $s tummy and asks you for some food.  Please?~
CharAuto    You rub your tummy and wish you'd bought a pie at the bakery.~
OthersAuto  $n rubs $s tummy and wishes $e'd bought a pie at the bakery.~
End

#SOCIAL
Name        twi'lek~
CharNoArg   You bow your head in a formal Twi'lek bow ~
OthersNoArg $n bows their head in a formal Twi'lek bow ~
CharFound   You bow your head in a formal Twi'lek bow to $M~
OthersFound $n bows their head in a formal Twi'lek bow to you~
CharAuto    You bow your head in shame~
OthersAuto  $n hang their head to contemplate $s existence~
End

#SOCIAL
Name        twiddle~
CharNoArg   You patiently twiddle your thumbs.~
OthersNoArg $n patiently twiddles $s thumbs.~
CharFound   You twiddle $S ears.~
OthersFound $n twiddles $N's ears.~
VictFound   $n twiddles your ears.~
CharAuto    You twiddle your ears like Dumbo.~
OthersAuto  $n twiddles $s own ears like Dumbo.~
End

#SOCIAL
Name        twink~
CharNoArg   You twink.~
CharAuto    A giant hand comes out of the air and squeezes you looking for the cream filling.~
End

#SOCIAL
Name        type~
CharNoArg   You throw up yor handz in dizgust at yur losy typing skils.~
OthersNoArg $n couldn't type a period if there was only one key on the keyboard.~
CharFound   You throw up yor handz in dizgust at yur losy typing skils.~
OthersFound $n couldn't type a period if there was only one key on the keyboard.~
VictFound   $n couldn't type a period if there was only one key on the keyboard.~
CharAuto    You throw up yor handz in dizgust at yur losy typing skils.~
OthersAuto  $n couldn't type a period if there was only one key on the keyboard.~
End

#SOCIAL
Name        undress~
CharNoArg   You slowly remove your clothes and prepare for bed.~
OthersNoArg $n undresses, right here and now!~
CharFound   You undress $M with your eyes.~
OthersFound $n removes all of $N's clothes.  Cover your eyes!~
VictFound   $n undresses you with their eyes.  Think they want you alone?~
CharAuto    You undress for money!~
OthersAuto  $n undresses for you if the price is right.~
End

#SOCIAL
Name        wave~
CharNoArg   You wave.~
OthersNoArg $n waves happily.~
CharFound   You wave goodbye to $N.~
OthersFound $n waves goodbye to $N.~
VictFound   $n waves goodbye to you.  Have a good journey.~
CharAuto    Are you going on adventures as well?~
OthersAuto  $n waves goodbye to $mself.~
End

#SOCIAL
Name        wedgie~
CharNoArg   You give the air a wedgie??~
OthersNoArg $n gives the air a wedgie? What a weirdo!!~
CharFound   You give $N a monster wedgie! OWWWW!!!~
OthersFound $n gives $N a wedgie, run or you might be next!~
VictFound   Your leggings violently go into your butt as $n gives you a monster wedgie! OWWWW!!!~
CharAuto    You give yourself a wedgie??--Kinky!!~
OthersAuto  $n pulls $s leggings up violently! --Kinky!!~
End

#SOCIAL
Name        whine~
CharNoArg   You whine like the great whiners of the century.~
OthersNoArg $n whines 'I want to be an immortal already.  I need more hitpoints..I...'~
CharFound   You whine to $M like the great whiners of the century.~
OthersFound $n whines to $N 'I want to be an immortal already.  I need more hp...I..'~
VictFound   $n whines to you 'I want to be an immortal already.  I need more hp...I...'~
CharAuto    You whine like the great whiners of the century.~
OthersAuto  $n whines 'I want to be an immortal already.  I need more hitpoints..I...'~
End

#SOCIAL
Name        whip~
CharNoArg   You run the leather whip over your hands, thinking wicked thoughts.~
OthersNoArg $n caresses $s whip.  They look ready to make you submit.~
CharFound   You run your whip over $N's thighs, their fear really turns you on.~
OthersFound $n whips $N into submission.~
VictFound   $n whips your naked thighs, is it pain or pleasure?~
CharAuto    You prepare to dominate.~
OthersAuto  $n plays with their whip.  Domination is their game.~
End

#SOCIAL
Name        whistle~
CharNoArg   You whistle appreciatively.~
OthersNoArg $n whistles appreciatively.~
CharFound   You whistle at the sight of $M.~
OthersFound $n whistles at the sight of $N.~
VictFound   $n whistles at the sight of you.~
CharAuto    You whistle a little tune to yourself.~
OthersAuto  $n whistles a little tune to $mself.~
End

#SOCIAL
Name        wiggle~
CharNoArg   Your wiggle your bottom.~
OthersNoArg $n wiggles $s bottom.~
CharFound   You wiggle your bottom toward $M.~
OthersFound $n wiggles $s bottom toward $N.~
VictFound   $n wiggles $s bottom towards you.~
CharAuto    You wiggle about like a fish.~
OthersAuto  $n wiggles about like a fish.~
End

#SOCIAL
Name        wince~
CharNoArg   You wince.  Ouch!~
OthersNoArg $n winces.  Ouch!~
CharFound   You wince at $M.~
OthersFound $n winces at $N.~
VictFound   $n winces at you.~
CharAuto    You wince at yourself.  Ouch!~
OthersAuto  $n winces at $mself.  Ouch!~
End

#SOCIAL
Name        wink~
CharNoArg   You wink suggestively.~
OthersNoArg $n winks suggestively.~
CharFound   You wink suggestively at $N.~
OthersFound $n winks at $N.~
VictFound   $n winks suggestively at you.~
CharAuto    You wink at yourself ?? - what are you up to ?~
OthersAuto  $n winks at $mself - something strange is going on...~
End

#SOCIAL
Name        wlaugh~
CharNoArg   You emit several quick honks in a wookiee laugh. ~
OthersNoArg $n emits several quick honks in a wookiee laugh. ~
CharFound   You emit several quick honks at $N.~
OthersFound $n emits several quick honks at $N.~
VictFound   $n emits several quick honks, laughing at you.~
CharAuto    You emits several quick honks at yourself in a laugh.~
OthersAuto  $n emits several quick honks at $mself.~
End

#SOCIAL
Name        worship~
CharNoArg   You worship the powers that be.~
OthersNoArg $n worships the powers that be.~
CharFound   You drop to your knees in homage of $M.~
OthersFound $n prostrates $mself before $N.~
VictFound   $n believes you are all powerful.~
CharAuto    You worship yourself.~
OthersAuto  $n worships $mself - ah, the conceitedness of it all.~
End

#SOCIAL
Name        yawn~
CharNoArg   You must be tired.~
OthersNoArg $n yawns.~
End

#END
